filename,Site ,Treatment ,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount
Old Sneed Park_20240826_214200.WAV,Old Sneed Park ,Pre-light treatment,0.000290962,3.72E-08,5.891063047,49.13233751,4,44.92889881,-42.05050128,-45.6613635,3.610862218,0.84628808,0.244193078,0.73909996,0.59280049,0.028741875,53.56830035,6.957592036,299.5170626,0.57605667,3.717611665,0.066198328,0.246099677,1.517137673,0.835324477,2.258210971,0.151014205,0.136755245,0.136280241,0.13043959,0.131506439,1355.962891,9.887951264,0.003817032,0.02212527,0.158916366,0.62744208,0.33297128,3.412553178,6.269839177,56158.85807,0.981213786,0.836218366,1.244392024,121.1085249,0.391818355,41225.05455,2.60E-19,6.23E-05,0.382782912,33.52438278,44.94828772,-34.02596911,1.746804212,0.019893058,0.935285953,0.055275407,570,9.772775282,0.034231963,0.018640264,1.836630783
Old Sneed Park_20240826_214300.WAV,Old Sneed Park ,Pre-light treatment,0.000269037,1.01E-08,1.904176241,7.39427347,4,43.23783274,-43.74156734,-45.73480599,1.993238647,0.954800812,0.019354489,0.636117732,0.496480411,0.00626849,32.1023987,4.669075614,297.5186857,0.250968464,1.670114548,0.046358144,0.077423411,0.759154849,0.604941928,2.300718434,0.030123773,0.138832315,0.128057614,0.12803131,0.129566573,1335.960938,6.372800742,0.001966006,0.022001217,0.086775298,0.628743043,0.333325604,5.335927809,6.954562257,73725.55389,0.996417445,0.842406238,1.211073121,36.00523713,0.080276828,42319.63636,-1.41E-19,4.22E-05,0.028054726,39.44892398,43.25787919,-34.11590303,0.578997089,0.019688147,0.963496536,0.013285493,137,9.522210677,0.00087277,0.016,0.05455339
Old Sneed Park_20240826_214400.WAV,Old Sneed Park ,Pre-light treatment,0.000263232,9.02E-09,1.980790466,8.104513756,4,43.01037851,-43.96902157,-45.73448672,1.765465151,0.957524261,0.001003393,0.714502111,0.648145207,0.005037558,63.23490493,6.18887392,297.0140006,0.164772195,1.394556297,0.042516945,0.059292274,0.644632351,0.519666949,2.302530246,0.005201164,0.141951961,0.127437718,0.128092039,0.129699737,1337.333984,5.587422021,0.00168964,0.021731035,0.075124746,0.630268547,0.333325701,5.342219608,6.971592801,74586.1003,0.996498918,0.821994006,1.204892627,4.364271167,0.039248133,42284.49091,-7.67E-20,4.03E-05,0.049141679,3.310994726,43.05757755,-34.14670314,0.263595205,0.019618457,0.994714584,0.011152056,115,4.895872719,0.000581846,0.016,0.036368926
Old Sneed Park_20240826_214500.WAV,Old Sneed Park ,Pre-light treatment,0.000263428,9.21E-09,2.017211583,8.347737659,3,43.02652507,-43.95287502,-45.72225332,1.769378294,0.956658058,0.000554729,0.266117142,0.179649915,0.009582824,66.13856792,6.979864557,296.7416116,0.145967733,1.341831891,0.044029318,0.059079943,0.792962835,0.518474995,2.30257545,0.002250437,0.141022533,0.127933635,0.128165456,0.129532288,1335.607422,5.559913903,0.001805755,0.021953162,0.080204103,0.63086401,0.333325364,5.320634107,6.966164318,74379.74962,0.996449601,0.8236153,1.205007948,7.637474542,0.059004795,42212.30909,-2.26E-19,4.04E-05,0.047068207,2.987045835,43.05901609,-34.10612879,0.21324604,0.019710315,0.99621955,0.010376261,107,3.985636546,0.000290923,0.016,0.018184463
Old Sneed Park_20240826_214600.WAV,Old Sneed Park ,Pre-light treatment,0.000262619,8.83E-09,1.847769663,6.951478792,3,42.98179324,-43.99760684,-45.72094128,1.72333444,0.958521694,0.000260811,0.224832937,0.17119348,0.005340287,29.49999503,4.049444664,296.7763442,0.185043684,1.454119272,0.039950905,0.05809338,0.687840732,0.514020784,2.302584794,0.000402703,0.137280574,0.127020788,0.127921637,0.129250618,1332.703125,5.516771027,0.001617091,0.02153197,0.072496268,0.628290627,0.33332657,5.402698844,6.977862483,74748.33895,0.996592789,0.813637681,1.203762045,15.27494908,0.044059439,42414.52727,-4.77E-19,3.99E-05,0.050191857,2.992510192,43.01444121,-34.14677131,0.215894996,0.019618303,0.996106313,0.008533747,88,4.355487151,0,0,0
Old Sneed Park_20240826_214700.WAV,Old Sneed Park ,Pre-light treatment,0.000262264,8.83E-09,1.870233532,7.063096222,2,42.97166036,-44.00773973,-45.72513143,1.717391703,0.95832164,2.32E-05,0.051546648,0.049861011,0.002619419,3.060887968,0.189434732,296.648271,0.175417683,1.425470396,0.039925966,0.056913283,0.64078101,0.512061402,2.30258246,0.001169838,0.138993955,0.126997791,0.127708635,0.12931218,1333.337891,5.480948712,0.00163395,0.021701271,0.072851468,0.62873012,0.333326468,5.395237866,6.976607342,74719.32553,0.996578611,0.81244865,1.203849158,1.091067792,0.011668364,42441.98182,-3.46E-19,3.99E-05,0.046261505,3.32183233,43.00789909,-34.14654129,0.21912511,0.019618822,0.994678218,0.008727696,90,4.737806959,0,0,0
Old Sneed Park_20240826_214800.WAV,Old Sneed Park ,Pre-light treatment,0.000261658,8.61E-09,1.792646348,6.494227056,2,42.94143985,-44.03796024,-45.75333188,1.715371644,0.95932482,6.34E-05,0.432537468,0.410847927,0.00335177,16.0792383,2.049398397,296.4765103,0.190772642,1.471493309,0.038862632,0.057186103,0.629058558,0.5083967,2.302579063,0.001730393,0.135680341,0.126558865,0.128434654,0.129293428,1333.144531,5.492714012,0.001747982,0.021973169,0.078108424,0.628593304,0.333326977,5.433714552,6.982899211,74928.91842,0.996645509,0.811834557,1.202943565,0,0.013316331,42544.14545,-1.33E-19,3.96E-05,0.042834585,3.065289407,42.97665143,-34.1873096,0.213882497,0.019526955,0.99616232,0.007854926,81,4.186626544,0,0,0
Old Sneed Park_20240826_214900.WAV,Old Sneed Park ,Pre-light treatment,0.000261998,8.63E-09,1.803363176,6.52719373,2,42.95255366,-44.02684643,-45.73853054,1.711684107,0.959299483,2.26E-05,0.010480898,0.009925468,0.002757779,2.737330389,0.370276722,296.7107995,0.188890119,1.465757164,0.0386129,0.056597135,0.633440639,0.509466216,2.302582665,0.001164516,0.135559112,0.126701841,0.128404743,0.129648403,1336.804688,5.469716098,0.001709529,0.021874284,0.076332425,0.629507848,0.333326957,5.432115756,6.982739517,74936.51499,0.996642265,0.810828406,1.203012355,1.091067792,0.010853851,42563.50909,5.41E-20,3.97E-05,0.038436551,2.956156178,42.98902207,-34.1734897,0.20395011,0.019558048,0.996532424,0.008048875,83,3.950975753,0,0,0
Old Sneed Park_20240826_215000.WAV,Old Sneed Park ,Pre-light treatment,0.000261792,8.57E-09,1.814760768,6.631204802,2,42.94287631,-44.03652377,-45.74397713,1.707453359,0.95949383,1.97E-05,0.002867941,0.002408429,0.003304048,14.58793174,1.944248077,296.5568357,0.191773516,1.474553902,0.038687734,0.057047149,0.673600553,0.507371086,2.302584746,0.000448796,0.137927133,0.127374728,0.127458471,0.129303088,1333.244141,5.462708138,0.001639822,0.021836526,0.073171148,0.628743735,0.333326938,5.430680708,6.983953449,75002.23967,0.996645351,0.812192021,1.203264148,2.182135583,0.008486083,42539.38182,2.59E-19,3.96E-05,0.045289366,2.942052606,42.98122385,-34.16009235,0.184432124,0.019588238,0.996698167,0.006885182,71,3.662664285,0,0,0
Old Sneed Park_20240826_215100.WAV,Old Sneed Park ,Pre-light treatment,0.00035722,3.88E-07,8.717710668,86.5161014,6,51.1986349,-35.78076519,-45.67624586,9.895480672,0.496054327,0.526923994,0.714378079,0.598985729,0.046640499,62.02327569,7.606614353,301.3745104,0.958222822,46.87302762,0.04902037,2.297733142,2.868488823,3.546209111,2.145856725,0.292018593,0.136537032,0.144226914,0.129633809,0.133148344,1372.892578,18.43577283,0.006464008,0.022722922,0.227540957,0.63061832,0.326357756,1.933363949,4.030731752,16764.87325,0.880075958,0.301334067,1.337991337,152.7494908,0.56998821,40086.23636,-2.71E-19,0.000261025,0.290299853,138.5960708,51.1668153,-33.98243698,7.024702019,0.019993009,0.734406801,0.092707525,956,16.47276154,0.069821567,0.02313253,3.01862089
Old Sneed Park_20240826_215200.WAV,Old Sneed Park ,Pre-light treatment,0.000263346,8.95E-09,1.782860006,6.591613474,3,43.00983584,-43.96956425,-45.74753498,1.777970731,0.958414158,0.005712702,0.714570276,0.599123553,0.012697686,107.4445349,9.282199194,297.309091,0.230143868,1.597887991,0.039167252,0.062584881,0.771105308,0.51863369,2.302573569,0.002448598,0.135801571,0.127491709,0.128487225,0.129572635,1336.023438,5.729446001,0.001823371,0.021958233,0.081092102,0.629677479,0.333326729,5.414607426,6.977199254,74641.49682,0.99660786,0.818516614,1.20606423,18.54815246,0.06355091,42295.92727,-2.10E-19,4.02E-05,0.048226416,3.21742923,43.04585258,-34.14656494,0.259598151,0.019618769,0.994865581,0.011442979,118,4.908932655,0.000581846,0.016,0.036368926
Old Sneed Park_20240826_215300.WAV,Old Sneed Park ,Pre-light treatment,0.000265359,1.21E-08,3.454941267,24.02222877,3,43.23597796,-43.74342213,-45.75226968,2.008847553,0.940423259,0.000335005,0.542881201,0.519376311,0.010066796,101.6048161,8.937772811,296.8171089,-0.064694134,0.878473766,0.066254571,0.058202902,0.713656364,0.534217193,2.242959229,0.169742203,0.137215918,0.12736673,0.127410433,0.129247966,1332.675781,5.723095073,0.001768818,0.021668811,0.078534664,0.629480596,0.333300728,4.616216732,6.864007119,71508.93311,0.994716221,0.857333623,1.204969653,8.728542333,0.052450811,42425.65455,-2.19E-19,4.23E-05,0.449708896,37.08593598,43.26121935,-34.15997602,0.328236415,0.019588501,0.98419985,0.009115593,94,7.709974109,0.000581846,0.032,0.018184463
Old Sneed Park_20240826_215400.WAV,Old Sneed Park ,Pre-light treatment,0.000261614,8.55E-09,1.796413051,6.433689058,2,42.93666895,-44.04273114,-45.75337514,1.710644002,0.959557226,3.19E-05,0.059328568,0.054367479,0.003093927,9.918825962,1.222269447,296.6626459,0.196835981,1.490151393,0.038121021,0.056806092,0.634598259,0.508816423,2.302584975,0.000272081,0.137999871,0.126789826,0.128089319,0.129127684,1331.435547,5.472695089,0.001658953,0.021732868,0.074130187,0.625562679,0.33332706,5.440272914,6.984354327,75007.03269,0.996656013,0.810512985,1.203140633,3.273203375,0.014244496,42578.63636,2.40E-19,3.96E-05,0.040715439,2.958326048,42.97310019,-34.17375293,0.206418015,0.019557456,0.996578892,0.007660978,79,3.931622996,0,0,0
Old Sneed Park_20240826_215500.WAV,Old Sneed Park ,Pre-light treatment,0.000261146,8.51E-09,1.804473693,6.531390679,2,42.92060156,-44.05879853,-45.76457305,1.705774519,0.95957953,2.41E-05,0.005241681,0.004476961,0.002823855,6.584742958,1.141713731,296.5303809,0.195655726,1.486497468,0.038016803,0.056511881,0.632353564,0.503571986,2.302585068,0.00011286,0.138080691,0.126690843,0.127239125,0.12923035,1332.494141,5.463151407,0.001634329,0.021819335,0.072993548,0.626862688,0.333327008,5.436136645,6.984491921,75018.79731,0.996652977,0.810804696,1.202655205,0,0.011232694,42618.72727,-1.60E-19,3.94E-05,0.042129309,2.939082479,42.95699331,-34.18728867,0.198761789,0.019527002,0.996673362,0.007467029,77,3.622680976,0,0,0
Old Sneed Park_20240826_215600.WAV,Old Sneed Park ,Pre-light treatment,0.000261597,8.61E-09,1.824882217,6.739287029,2,42.93913764,-44.04026245,-45.7500672,1.70980475,0.959257231,4.22E-05,0.309237439,0.296709994,0.002956182,18.06709689,2.128815422,296.510468,0.191242151,1.472928085,0.038641563,0.056916244,0.643759135,0.506954065,2.302583101,0.001023512,0.138969709,0.126452882,0.128160018,0.129059303,1330.730469,5.478000852,0.001591709,0.021691776,0.070826829,0.629004611,0.33332683,5.422329282,6.982470504,74941.71662,0.996631524,0.811437707,1.202290108,1.091067792,0.011062215,42515.38182,1.59E-19,3.96E-05,0.047704175,2.97875445,42.9777489,-34.17369043,0.200027918,0.019557596,0.996436191,0.008145849,84,3.947795508,0,0,0
Old Sneed Park_20240826_215700.WAV,Old Sneed Park ,Pre-light treatment,0.000261525,8.57E-09,1.833094889,6.791070203,2,42.93497198,-44.0444281,-45.75514908,1.710720978,0.959370478,3.14E-05,0.009000803,0.007940882,0.002779853,8.856996949,1.184497386,296.6041427,0.190155677,1.469610447,0.038460298,0.056521655,0.641396493,0.506559665,2.302578134,0.001909635,0.136141014,0.126144934,0.128789053,0.129295701,1333.167969,5.469519614,0.001624479,0.021687212,0.073064588,0.626298292,0.333326823,5.421722141,6.983177958,74983.92328,0.996633506,0.811658731,1.203073919,1.091067792,0.013448926,42596.78182,1.14E-19,3.96E-05,0.043758679,2.988456398,42.973832,-34.15829833,0.201420618,0.019592285,0.996305798,0.007951901,82,4.242940141,0.000581846,0.016,0.036368926
Old Sneed Park_20240826_215800.WAV,Old Sneed Park ,Pre-light treatment,0.000261579,8.57E-09,1.809292056,6.567088906,3,42.93675338,-44.04264671,-45.75222056,1.709573854,0.9594289,3.01E-05,0.004202283,0.003391339,0.002883308,4.131150527,0.460281663,296.5791836,0.194789071,1.483821229,0.03815012,0.056607958,0.680249475,0.506909607,2.302585067,0.00011824,0.137636181,0.126842817,0.12871201,0.129328092,1333.501953,5.467894007,0.001681116,0.021725065,0.075089226,0.629530304,0.333326957,5.432183464,6.983548451,74980.42453,0.996645439,0.81036255,1.203438139,1.091067792,0.008391372,42568.74545,-3.23E-19,3.96E-05,0.042801574,2.963585881,42.97395744,-34.19732649,0.233281622,0.019504449,0.996124822,0.008630721,89,4.320397209,0,0,0
Old Sneed Park_20240826_215900.WAV,Old Sneed Park ,Pre-light treatment,0.000261805,8.54E-09,1.794399679,6.414571673,2,42.94137992,-44.03802017,-45.74284253,1.704822368,0.959686836,2.49E-05,0.003961053,0.003239162,0.002682379,6.209715663,0.932036231,296.8450738,0.196370639,1.488709467,0.038001008,0.05657246,0.608510367,0.508341021,2.30258482,0.000400041,0.136916885,0.126729836,0.127904416,0.129265014,1332.851563,5.460826866,0.001651755,0.021905576,0.073846027,0.629417978,0.333327093,5.442970616,6.98516584,75043.13301,0.996661901,0.810331426,1.202460319,1.091067792,0.010323471,42653.45455,2.17E-19,3.96E-05,0.042144128,2.94194761,42.97623706,-34.17369465,0.205661271,0.019557587,0.996700266,0.00727308,75,3.635043915,0,0,0
Old Sneed Park_20240826_220000.WAV,Old Sneed Park ,Pre-light treatment,0.000261155,8.51E-09,1.808101745,6.545996643,3,42.92064861,-44.05875148,-45.7676914,1.708939926,0.959589195,2.75E-05,0.01118593,0.009783516,0.00295713,6.760927095,1.104677892,296.4550424,0.196492156,1.489085844,0.038020973,0.056616492,0.600295267,0.504798226,2.30258489,0.000351804,0.135833899,0.126123937,0.12748385,0.129122569,1331.382813,5.46991901,0.001588489,0.021921139,0.070613709,0.626911887,0.333327005,5.435935815,6.98455196,75025.88568,0.996652469,0.810919282,1.202896438,3.273203375,0.015324199,42587.78182,1.78E-19,3.94E-05,0.041725162,2.943244894,42.95670078,-34.19712276,0.20673081,0.019504906,0.996621034,0.009309542,96,3.647826493,0,0,0
Old Sneed Park_20240826_220100.WAV,Old Sneed Park ,Pre-light treatment,0.000266576,1.12E-08,3.008420351,19.40414651,3,43.22330349,-43.7560966,-45.7438357,1.987739095,0.94635504,0.003455076,0.693218664,0.587302995,0.002663951,9.363009757,1.403445991,297.2335675,0.034460614,1.071381063,0.058085446,0.062231647,0.6485899,0.55270513,2.277606312,0.108942511,0.137700837,0.12748571,0.12876458,0.129458603,1334.847656,5.89996248,0.001763514,0.021847361,0.078428104,0.628614106,0.333310736,4.799523981,6.901344633,72514.35965,0.995372271,0.8465766,1.206155545,6.54640675,0.019226281,42573.05455,-2.84E-19,4.24E-05,0.331040936,30.44733526,43.27442076,-34.15636613,0.44734484,0.019596644,0.974862534,0.010376261,107,9.155106065,0.001357642,0.024888889,0.05455339
Old Sneed Park_20240826_220200.WAV,Old Sneed Park ,Pre-light treatment,0.000263701,8.72E-09,1.709766944,6.025431146,3,43.0072764,-43.97212368,-45.73627688,1.764153198,0.959710092,0.003579876,0.513122548,0.349442443,0.008685295,46.63995035,5.970202788,296.9016571,0.246349408,1.653749656,0.038020821,0.062876919,0.791496626,0.515581698,2.302584288,0.000677912,0.135421718,0.128915471,0.128483599,0.129668861,1337.015625,5.672140379,0.00194498,0.021654556,0.086739778,0.627685363,0.333327283,5.458411826,6.985322445,74946.66239,0.996684765,0.817363042,1.206027464,16.36601688,0.073969092,42339.01818,1.01E-19,4.02E-05,0.043848931,3.08220131,43.04619135,-34.13313904,0.228444695,0.019649117,0.995637492,0.01124903,116,4.13578013,0.000290923,0.016,0.018184463
Old Sneed Park_20240826_220300.WAV,Old Sneed Park ,Pre-light treatment,0.000264144,8.79E-09,1.707759758,6.036986189,3,43.02435032,-43.95504976,-45.73846833,1.78341857,0.959527682,0.004496911,0.503807589,0.324568183,0.013080379,50.31528209,6.547763043,297.0674257,0.257745487,1.694493551,0.038084505,0.064533949,0.835419993,0.518073173,2.302584914,0.000331786,0.137628099,0.129742333,0.128334951,0.129782893,1338.191406,5.716292263,0.002180052,0.021864769,0.09700505,0.629591024,0.333327242,5.455027792,6.984180956,74888.98308,0.996677691,0.819536829,1.20739142,29.45883038,0.108784763,42266.05455,2.50E-19,4.04E-05,0.048368555,3.009757922,43.06122867,-34.12964225,0.247439647,0.019657029,0.995975659,0.0121218,125,3.907989339,0.000387898,0.021333333,0.018184463
Old Sneed Park_20240826_220400.WAV,Old Sneed Park ,Pre-light treatment,0.00026331,8.71E-09,1.76119041,6.479618455,3,42.99562325,-43.98377683,-45.75298485,1.769208016,0.959484637,0.002334278,0.395368868,0.254201279,0.008309606,40.15939899,5.410566749,297.0784559,0.23406078,1.611173247,0.038447534,0.061945639,0.799795756,0.514766639,2.302584207,0.000700756,0.138808069,0.129024453,0.12821984,0.13005547,1341.001953,5.665860327,0.002058254,0.022243852,0.091073215,0.627655048,0.333326994,5.435045204,6.98390143,74926.77317,0.996655952,0.816887891,1.207096299,25.09455921,0.086186779,42339.12727,4.12E-19,4.01E-05,0.04824825,3.033841617,43.03378425,-34.13301144,0.247945371,0.019649406,0.995465472,0.014449185,149,4.08694177,0.000969744,0.017777778,0.05455339
Old Sneed Park_20240826_220500.WAV,Old Sneed Park ,Pre-light treatment,0.000263526,8.78E-09,1.77175597,6.454841109,5,43.00582809,-43.973572,-45.73565362,1.762081622,0.959201202,0.001612885,0.778838231,0.705751563,0.008145406,44.79803189,5.619689684,296.8981128,0.220623098,1.56615252,0.038592956,0.060442455,0.746639563,0.5139478,2.302490164,0.006996105,0.136933049,0.127776661,0.127860909,0.129398556,1334.228516,5.623580013,0.001821288,0.021695966,0.080807942,0.627430464,0.333326965,5.432782772,6.982127466,74862.56772,0.996644366,0.813992474,1.205302817,8.728542333,0.065464068,42350.16364,-2.37E-19,4.02E-05,0.04610638,3.096406518,43.04615272,-34.1330141,0.237331237,0.0196494,0.995887958,0.010279286,106,4.235584046,0.000581846,0.032,0.018184463
Old Sneed Park_20240826_220600.WAV,Old Sneed Park ,Pre-light treatment,0.000262876,8.54E-09,1.757219049,6.39162412,3,42.97291843,-44.00648166,-45.74075425,1.734272592,0.960131889,0.001384308,0.319904901,0.205680191,0.011704765,75.01463679,7.823315564,296.6853901,0.230572376,1.599334802,0.038092771,0.060923095,0.795975009,0.510372519,2.302584996,0.0002387,0.137409886,0.128522537,0.128149141,0.12953816,1335.667969,5.583965347,0.001927743,0.021945852,0.085780739,0.62856985,0.33332717,5.449170288,6.987953419,75115.53119,0.996684211,0.816647512,1.205008738,24.00349142,0.081432299,42411.89091,4.71E-19,3.99E-05,0.041730027,2.949844373,43.00901532,-34.15653553,0.205701016,0.019596261,0.99669562,0.008339798,86,3.522251026,0,0,0
Old Sneed Park_20240826_220700.WAV,Old Sneed Park ,Pre-light treatment,0.000267873,1.18E-08,2.591359262,13.0036613,3,43.29087551,-43.68852458,-45.74787386,2.059349277,0.945334294,0.055856694,0.743130787,0.619637791,0.021388329,69.85163854,7.868655714,297.4672795,0.375032359,2.200165685,0.040483773,0.089071009,1.008278119,0.55252575,2.302565426,0.003285202,0.136690589,0.130106272,0.128235248,0.129959812,1340.015625,6.607158406,0.002499606,0.022043909,0.109366002,0.631350359,0.333318195,4.999833904,6.895116317,71926.34199,0.995643486,0.844944599,1.21401597,57.82659296,0.154189094,41702.58182,-2.96E-19,4.32E-05,0.068014202,3.603637368,43.35230647,-34.11970919,0.441779926,0.019679522,0.991889107,0.031710628,327,5.168573966,0.010764158,0.016444444,0.654640675
